HUC6,HydroID - Unique Feature ID,hydrocode,lat,long,Date,x_value,y_value,tscode,propcode
20801,206263,DGIF041514,38.28980528,-77.45022064,8/14/2001,13.718,3,13315-0,species
20801,206210,DGIF041431,38.15410341,-77.14667167,8/16/2001,1.201,3,13234-0,species
20801,206190,DGIF041409,38.07923932,-77.25241955,8/16/2001,0.969,3,13211-0,species
20801,206165,DGIF041382,37.98805017,-76.8432742,8/20/2001,80.222,3,13183-0,species
20801,214010,C02004,37.68911941,-76.77311671,12/4/2001,0.669,3,24464-0,species
20801,209375,DGIF301867,37.80652891,-77.47366789,4/5/2002,473.843,3,17910-0,species
20801,209711,DGIF303636,38.06098116,-77.11696751,7/15/2002,1.823,3,19885-0,species
20801,209712,DGIF303637,38.0776414,-77.12391401,7/15/2002,3.536,3,19888-0,species
20801,206210,DGIF041431,38.15410341,-77.14667167,7/24/2002,1.201,3,13235-0,species
20801,206073,DGIF041223,37.70904355,-76.92202748,8/19/2002,2.756,3,13024-0,species
20801,206058,DGIF041207,37.69526716,-76.8831093,8/19/2002,1.546,3,13007-0,species
20801,206083,DGIF041241,37.72293614,-77.06958078,8/20/2002,0.815,3,13042-0,species
20801,205924,DGIF041025,37.53487695,-77.02461468,8/30/2002,3.833,3,12825-0,species
20801,205977,DGIF041108,37.57941269,-76.71963352,9/3/2002,1.238,3,12909-0,species
20801,205962,DGIF041092,37.57009156,-76.84397506,9/5/2002,2.651,3,12892-0,species
20801,205979,DGIF041112,37.58244758,-77.18789352,9/5/2002,3.414,3,12912-0,species
20801,209711,DGIF303636,38.06098116,-77.11696751,9/28/2002,1.823,3,19886-0,species
20801,209713,DGIF303638,38.0901436,-77.1225235,9/28/2002,6.036,3,19892-0,species
20801,209722,DGIF303655,38.15820316,-77.14752797,9/29/2002,1.201,3,19922-0,species
20801,209712,DGIF303637,38.0776414,-77.12391401,9/30/2002,3.536,3,19889-0,species
20801,209714,DGIF303639,38.10264494,-77.13502806,9/30/2002,1.068,3,19895-0,species
20801,209713,DGIF303638,38.0901436,-77.1225235,12/18/2002,6.036,3,19893-0,species
20801,209722,DGIF303655,38.15820316,-77.14752797,12/18/2002,1.201,3,19923-0,species
20801,209712,DGIF303637,38.0776414,-77.12391401,12/20/2002,3.536,3,19890-0,species
20801,209575,DGIF303268,37.98656465,-77.50923262,4/22/2003,10.91,3,19702-0,species
20801,209578,DGIF303271,37.96446705,-77.27490327,4/24/2003,2.344,3,19705-0,species
20801,210924,DGIF315327,38.32227929,-77.48991513,4/28/2003,0.01,3,22458-0,species
20801,209513,DGIF302928,36.9081203,-76.09280934,5/12/2003,0.013,3,19602-0,species
20801,209590,DGIF303283,36.91115582,-76.19502407,5/28/2003,6.537,3,19719-0,species
20801,209595,DGIF303288,37.82157083,-76.28154599,6/5/2003,5.125,3,19724-0,species
20801,209603,DGIF303296,37.40116361,-76.34673148,6/24/2003,26.221,3,19732-0,species
20801,209606,DGIF303299,38.06324513,-77.85801668,6/30/2003,6.601,3,19735-0,species
20801,209615,DGIF303308,37.08009078,-76.34171856,7/15/2003,36.118,3,19744-0,species
20801,209616,DGIF303309,37.09677443,-76.36797034,7/16/2003,25.348,3,19745-0,species
20801,209628,DGIF303321,37.27638932,-76.60174266,8/6/2003,8.122,3,19757-0,species
20801,212790,C12002,37.67260524,-75.76139532,9/9/2003,0.94,3,24525-0,species
20801,214455,C11004,37.70482222,-75.78464657,9/9/2003,0.462,3,24524-0,species
20801,214215,C01200,37.69175,-76.37683001,5/6/2004,1.041,3,24458-0,species
20801,210140,DGIF307475,38.38695687,-78.47594305,9/22/2004,4.81,3,20689-0,species
20801,214426,E12003,38.38708438,-78.47567103,9/22/2004,4.81,3,24630-0,species
20801,210135,DGIF307380,38.47459173,-78.38479777,9/24/2004,23.136,3,20683-0,species
20801,217497,E11003,38.47471951,-78.38452828,9/24/2004,23.136,3,24626-0,species
20801,210479,DGIF311569,37.64985406,-77.23029646,4/8/2005,0.625,3,21605-0,species
20801,211363,DGIF318162,37.80689284,-77.47378682,4/28/2005,473.843,3,23122-0,species
20801,217163,D06001,37.26440209,-75.94243133,6/6/2005,1.263,3,24560-0,species
20801,215154,D05003,37.38926481,-75.8886822,6/6/2005,0.766,3,24559-0,species
20801,212369,F11010,37.93457362,-77.62956566,6/20/2005,0.932,3,24943-0,species
20801,215431,F11011,37.846731,-77.4772984,7/19/2005,1.22,3,24944-0,species
20801,214425,E19010,38.3459062,-77.50810632,8/3/2005,1.164,3,24663-0,species
20801,217743,D03001,37.69792947,-75.6688497,9/16/2005,1.606,3,24548-0,species
20801,214662,F23010,37.78427288,-77.05282919,10/27/2005,1.048,3,25326-0,species
20801,216762,C06003,37.33980025,-76.51042369,11/3/2005,1.916,3,24509-0,species
20801,218908,C04001,37.48426608,-76.40997379,11/8/2005,1.155,3,24502-0,species
20801,210669,DGIF313750,37.25457817,-76.52532516,11/28/2005,1.929,3,22072-0,species
20801,216764,C07003,37.12654586,-76.39451428,12/2/2005,2.166,3,24512-0,species
20801,211167,DGIF316489,38.06253123,-77.78208801,4/25/2006,352.587,3,22843-0,species
20801,211142,DGIF316460,37.66543343,-76.47946144,7/26/2006,98.483,3,22815-0,species
20801,216296,E24036,37.8373646,-76.78423153,7/28/2006,1.174,3,24796-0,species
20801,211168,DGIF316490,38.10973666,-77.91410895,8/18/2006,137.196,3,22844-0,species
20801,211139,DGIF316457,38.08148715,-76.84644752,9/12/2006,25.923,3,22812-0,species
20801,211153,DGIF316471,38.12072116,-76.97557711,9/14/2006,4.804,3,22827-0,species
20801,211448,DGIF319430,37.53949916,-76.98900745,9/15/2007,2.082,3,23353-0,species
20801,212203,E23062,38.07879716,-76.85036502,6/30/2008,3.818,3,24779-0,species
20801,212202,E23061,38.08022844,-76.85427403,6/30/2008,1.096,3,24778-0,species
20801,197015,DGIF010143,38.2602789,-77.34167313,10/30/1976,16.259,4,1824-0,species
20801,197056,DGIF010214,37.80277418,-75.69223242,5/7/1977,4.276,4,1917-0,species
20801,197012,DGIF010140,37.97471758,-76.65028265,6/4/1977,4.716,4,1821-0,species
20801,196997,DGIF010123,38.65471808,-78.23889876,7/1/1982,23.499,4,1801-0,species
20801,196981,DGIF010105,37.81693968,-76.55027862,7/1/1982,4.791,4,1781-0,species
20801,196086,DGIF006416,38.16857645,-77.47503392,2/27/1990,5.601,4,701-0,species
20801,195493,DGIF001902,38.0716202,-76.95116934,9/27/1990,38.173,4,38-0,species
20801,195787,DGIF003908,38.03539749,-76.93574143,7/8/1991,40.249,4,362-0,species
20801,206154,DGIF041371,37.92643638,-76.70251486,7/27/1992,38.409,4,13172-0,species
20801,214769,C10001,37.82731068,-75.64536813,8/11/1992,1.937,4,24519-0,species
20801,206631,DGIF051320,38.00805573,-77.73041041,8/23/1994,11.903,4,13819-0,species
20801,206675,DGIF051364,38.03259099,-77.72241655,8/25/1994,352.587,4,13863-0,species
20801,206648,DGIF051337,38.10834022,-77.90316444,12/1/1994,139.718,4,13836-0,species
20801,206669,DGIF051358,38.04816502,-77.78157833,2/14/1995,2.411,4,13857-0,species
20801,206677,DGIF051366,38.03248556,-77.72251237,2/16/1995,352.587,4,13865-0,species
20801,196487,DGIF007947,38.04686138,-77.62789674,4/11/1995,3.741,4,1210-0,species
20801,206739,DGIF051448,38.00131769,-77.73401164,8/8/1995,11.903,4,13927-0,species
20801,206755,DGIF051464,38.06873932,-77.77914917,8/9/1995,352.587,4,13943-0,species
20801,206740,DGIF051449,38.00127396,-77.73405913,11/16/1995,11.903,4,13928-0,species
20801,206753,DGIF051462,38.03098396,-77.7274656,11/22/1995,352.587,4,13941-0,species
20801,206705,DGIF051414,37.9958092,-77.73323158,2/13/1996,11.903,4,13893-0,species
20801,206363,DGIF050322,37.87742463,-76.74470739,3/19/1996,71.993,4,13533-0,species
20801,206364,DGIF050323,37.87742422,-76.74469606,3/20/1996,71.993,4,13534-0,species
20801,206926,DGIF053538,37.7764047,-77.58029238,4/25/1996,4.219,4,14117-0,species
20801,206951,DGIF053626,36.90174827,-76.03108937,5/23/1996,12.168,4,14142-0,species
20801,207026,DGIF054338,38.01295064,-77.71855519,8/15/1996,390.834,4,14217-0,species
20801,206928,DGIF053540,38.7659403,-77.97723441,10/16/1996,32.515,4,14119-0,species
20801,206863,DGIF053175,37.79983088,-77.47262432,10/31/1996,8.211,4,14052-0,species
20801,207023,DGIF054335,38.00178339,-77.73391127,11/19/1996,11.903,4,14214-0,species
20801,206999,DGIF054311,38.04808674,-77.77708165,11/19/1996,2.411,4,14190-0,species
20801,207011,DGIF054323,38.10908512,-77.90373729,11/20/1996,139.718,4,14202-0,species
20801,206997,DGIF054309,38.00849267,-77.72992414,5/5/1997,11.903,4,14188-0,species
20801,207275,DGIF055336,38.83935914,-77.86167256,8/7/1997,6.793,4,14475-0,species
20801,207295,DGIF055357,36.90862753,-76.19175145,5/27/1998,0.028,4,14495-0,species
20801,207297,DGIF055359,36.82733669,-76.12744648,5/27/1998,0.387,4,14497-0,species
20801,207908,DGIF059013,37.72478849,-75.79747826,6/1/1998,11.234,4,15254-0,species
20801,207907,DGIF059012,37.7248578,-75.79741672,6/1/1998,11.234,4,15253-0,species
20801,207311,DGIF055373,37.41820813,-76.43048354,6/3/1998,30.829,4,14511-0,species
20801,207317,DGIF055379,37.40155847,-76.34669573,6/3/1998,26.221,4,14517-0,species
20801,207316,DGIF055378,37.84825202,-76.36701732,6/5/1998,53.641,4,14516-0,species
20801,207310,DGIF055372,37.20473292,-76.43554208,6/10/1998,3.424,4,14510-0,species
20801,207308,DGIF055370,37.10568336,-76.32861192,6/11/1998,1.486,4,14508-0,species
20801,207306,DGIF055368,36.89903649,-76.08787596,6/17/1998,0.149,4,14506-0,species
20801,207313,DGIF055375,37.5865462,-76.60272884,6/23/1998,148.082,4,14513-0,species
20801,207280,DGIF055341,37.93566379,-75.63825069,7/29/1998,12.965,4,14480-0,species
20801,207379,DGIF055810,37.93616012,-77.23329599,9/5/1998,2.081,4,14582-0,species
20801,215963,F22005,37.93685104,-77.23334799,9/5/1998,2.081,4,25312-0,species
20801,206121,DGIF041320,37.81558778,-77.46422,3/26/1999,483.743,4,13122-0,species
20801,208962,DGIF067744,38.0469948,-77.11488262,10/8/1999,2.778,4,17171-0,species
20801,206276,DGIF041577,38.32008607,-77.48797424,4/21/2000,0.066,4,13392-0,species
20801,208685,DGIF064791,37.75844466,-77.36461897,5/16/2000,22.711,4,16800-0,species
20801,208681,DGIF064787,38.01434666,-77.71306117,5/17/2000,391.264,4,16796-0,species
20801,208696,DGIF064802,37.21256964,-76.46904219,6/5/2000,4.971,4,16811-0,species
20801,208680,DGIF064786,37.27608858,-76.58450478,6/14/2000,9.124,4,16795-0,species
20801,208682,DGIF064788,37.83170923,-77.46945837,7/18/2000,116.717,4,16797-0,species
20801,210893,DGIF315272,38.01885243,-77.75000735,8/10/2000,25.601,4,22385-0,species
20801,206279,DGIF041597,38.32405719,-77.49122437,4/3/2001,0.01,4,13415-0,species
20801,214008,C02001,37.76170825,-76.91860068,11/2/2001,1.674,4,24461-0,species
20801,206275,DGIF041573,38.32000402,-77.48704058,4/23/2002,0.066,4,13375-0,species
20801,206116,DGIF041300,37.812488,-77.46989805,5/1/2002,483.743,4,13103-0,species
20801,210976,DGIF315441,37.81233408,-77.47047315,5/1/2002,483.743,4,22613-0,species
20801,209577,DGIF303270,37.96706769,-77.31250335,4/23/2003,2.212,4,19704-0,species
20801,209576,DGIF303269,37.9527097,-77.29166375,4/23/2003,4.674,4,19703-0,species
20801,218503,C12004,37.62237102,-75.80718164,4/29/2003,1.91,4,24526-0,species
20801,217963,C10007,37.91293996,-75.59146551,4/30/2003,1.223,4,24521-0,species
20801,209579,DGIF303272,38.10423005,-77.95649333,5/1/2003,27.737,4,19706-0,species
20801,215201,C14004,37.44361332,-75.92523649,5/1/2003,2.296,4,24536-0,species
20801,209583,DGIF303276,38.22153293,-78.01555072,5/9/2003,4.886,4,19710-0,species
20801,209586,DGIF303279,37.89597811,-77.30381429,5/21/2003,30.279,4,19715-0,species
20801,209588,DGIF303281,36.82749744,-76.12587919,5/28/2003,0.387,4,19717-0,species
20801,209591,DGIF303284,38.1484822,-77.8940965,5/29/2003,46.262,4,19720-0,species
20801,209593,DGIF303286,37.13903772,-76.46619542,6/3/2003,11.409,4,19722-0,species
20801,209594,DGIF303287,37.69851879,-76.3515273,6/4/2003,0.122,4,19723-0,species
20801,209597,DGIF303290,37.41762734,-76.4280461,6/10/2003,30.829,4,19726-0,species
20801,209601,DGIF303294,37.86792154,-76.40394191,6/18/2003,39.663,4,19730-0,species
20801,209605,DGIF303298,38.08569642,-78.20054618,6/26/2003,20.064,4,19734-0,species
20801,209611,DGIF303304,37.71388744,-75.75357636,7/8/2003,1.111,4,19740-0,species
20801,209619,DGIF303312,37.39989285,-76.49004027,7/22/2003,18.619,4,19748-0,species
20801,209621,DGIF303314,37.18323714,-76.41699415,7/24/2003,9.327,4,19750-0,species
20801,209623,DGIF303316,37.29423535,-76.69102611,7/29/2003,11.295,4,19752-0,species
20801,209627,DGIF303320,37.27582343,-76.58295368,8/5/2003,9.143,4,19756-0,species
20801,214430,C15003,37.32055573,-75.95706892,9/8/2003,0.928,4,24537-0,species
20801,209643,DGIF303336,36.87692109,-76.06602613,9/10/2003,22.145,4,19773-0,species
20801,209644,DGIF303337,37.63319383,-77.21418279,9/15/2003,12.738,4,19774-0,species
20801,218592,C02205,37.6919552,-76.776139,10/4/2003,6.71,4,24491-0,species
20801,218497,F25200,37.60147,-76.75957999,10/6/2003,9.397,4,25339-0,species
20801,210163,DGIF307511,37.85966699,-77.79222091,6/21/2004,0.694,4,20712-0,species
20801,218488,F02004,38.01918122,-78.00519751,6/30/2004,1.653,4,24836-0,species
20801,210173,DGIF307521,38.01903864,-78.00547537,6/30/2004,1.653,4,20722-0,species
20801,219027,E01006,38.88116631,-78.01681007,7/22/2004,7.978,4,24567-0,species
20801,210396,DGIF309075,38.88105741,-78.01708931,7/22/2004,7.978,4,21171-0,species
20801,218267,E02008,38.78774372,-77.8964672,8/10/2004,1.13,4,24571-0,species
20801,210124,DGIF307347,38.78763074,-77.89674763,8/10/2004,1.13,4,20671-0,species
20801,214927,E04003,38.60706236,-78.2084895,10/4/2004,4.986,4,24582-0,species
20801,210390,DGIF309068,38.60694455,-78.2087663,10/4/2004,4.986,4,21164-0,species
20801,218510,D05002,37.328561,-75.92835312,6/6/2005,1.646,4,24558-0,species
20801,216186,D05001,37.2912702,-75.93141673,6/6/2005,1.935,4,24557-0,species
20801,212318,F11007,37.93176242,-77.66158327,6/14/2005,2.739,4,24941-0,species
20801,216398,F05009,37.8626973,-77.7188385,6/15/2005,1.111,4,24869-0,species
20801,218486,F18005,38.17657852,-77.69050139,7/1/2005,0.804,4,25049-0,species
20801,216757,F09001,38.02726513,-77.69459413,7/1/2005,43.404,4,24894-0,species
20801,216758,F09006,38.08028001,-77.73305013,7/5/2005,25.655,4,24897-0,species
20801,216416,F15007,38.19188708,-77.5475,7/7/2005,44.746,4,24980-0,species
20801,215885,F09012,37.93910236,-77.515928,7/19/2005,0.463,4,24901-0,species
20801,215615,F15001,38.30226461,-77.64910733,7/21/2005,0.886,4,24974-0,species
20801,214618,D03003,37.81218589,-75.57084872,9/16/2005,2.35,4,24550-0,species
20801,213173,F21011,37.91486581,-77.04393972,10/13/2005,0.657,4,25305-0,species
20801,216009,F17009,38.05784607,-77.36708799,10/26/2005,0.838,4,25018-0,species
20801,217177,F17010,38.1887176,-77.44966532,10/26/2005,4.252,4,25019-0,species
20801,215963,F22005,37.93685104,-77.23334799,10/27/2005,2.081,4,25313-0,species
20801,216011,F23011,37.69599082,-76.9981762,10/28/2005,1.14,4,25327-0,species
20801,217200,F26007,37.5438358,-76.62877153,11/15/2005,2.036,4,25343-0,species
20801,213245,C07006,37.18713707,-76.45756439,12/2/2005,1.205,4,24514-0,species
20801,211165,DGIF316486,37.64083642,-76.56804994,7/24/2006,10.032,4,22841-0,species
20801,211175,DGIF316497,37.12732631,-75.95234486,7/31/2006,0.779,4,22851-0,species
20801,211172,DGIF316494,38.05058497,-77.78078868,10/31/2006,2.411,4,22848-0,species
20801,218784,3-XHB000.65,37.820495,-76.755989,11/9/2007,0.407,4,33819-0,species
20801,218484,E23060,38.07672363,-76.88014006,6/30/2008,2.253,4,24777-0,species
20801,213272,E23064,37.96735473,-76.75926668,7/11/2008,3.908,4,24781-0,species
20801,213272,E23064,37.96735473,-76.75926668,11/7/2008,3.908,4,24782-0,species
20801,218699,VA031,38.162369,-77.024018,7/14/2009,0.459,4,34002-0,species
20801,197011,DGIF010139,37.95832897,-76.70667129,11/13/1976,13.447,5,1820-0,species
20801,197010,DGIF010138,37.74332946,-76.3986198,11/13/1976,7.992,5,1819-0,species
20801,196087,DGIF006417,38.13547333,-77.41924837,3/6/1990,6.395,5,702-0,species
20801,195520,DGIF002278,37.60708981,-76.95170273,5/11/1990,12.465,5,65-0,species
20801,213631,F14008,37.60629623,-76.94980623,5/11/1990,12.465,5,24973-0,species
20801,196480,DGIF007891,37.77652902,-77.5802299,4/14/1992,4.219,5,1194-0,species
20801,216424,D03005,37.62489035,-75.70256132,8/10/1992,3.805,5,24552-0,species
20801,216348,C13002,37.52580039,-75.8749671,8/12/1992,7.266,5,24528-0,species
20801,216881,C13003,37.5835036,-75.81934637,8/12/1992,2.482,5,24530-0,species
20801,206099,DGIF041259,37.78430869,-76.6031918,10/6/1992,3.208,5,13060-0,species
20801,206639,DGIF051328,38.04704546,-77.77590835,8/25/1994,2.411,5,13827-0,species
20801,206627,DGIF051316,38.00850993,-77.72860255,8/25/1994,11.903,5,13815-0,species
20801,196425,DGIF007641,36.82772738,-76.12687274,11/1/1994,0.387,5,1137-0,species
20801,206632,DGIF051321,38.00808824,-77.73028371,11/29/1994,11.903,5,13820-0,species
20801,206680,DGIF051369,38.06891037,-77.77783113,12/1/1994,352.587,5,13868-0,species
20801,217474,F26003,37.28510226,-76.64186299,3/13/1995,3.466,5,25341-0,species
20801,206772,DGIF051597,37.28235152,-76.64207474,3/13/1995,3.466,5,13960-0,species
20801,206670,DGIF051359,38.04815321,-77.78147631,5/23/1995,2.411,5,13858-0,species
20801,206638,DGIF051327,38.0470569,-77.77566861,5/23/1995,2.411,5,13826-0,species
20801,206758,DGIF051480,38.22493217,-78.01848395,8/10/1995,4.886,5,13946-0,species
20801,206732,DGIF051441,38.0077522,-77.72436641,11/21/1995,11.903,5,13920-0,species
20801,206636,DGIF051325,38.04712764,-77.77561993,11/29/1995,2.411,5,13824-0,species
20801,206748,DGIF051457,38.0476675,-77.78084822,2/13/1996,2.411,5,13936-0,species
20801,206741,DGIF051450,38.00121224,-77.73410741,2/13/1996,11.903,5,13929-0,species
20801,206729,DGIF051438,38.10919822,-77.90392636,3/5/1996,139.718,5,13917-0,species
20801,207022,DGIF054334,38.00186185,-77.7338167,8/14/1996,11.903,5,14213-0,species
20801,207002,DGIF054314,38.04936275,-77.77564712,8/15/1996,352.587,5,14193-0,species
20801,207014,DGIF054326,38.01949675,-77.71197681,8/15/1996,390.834,5,14205-0,species
20801,207038,DGIF054351,38.03147581,-77.72442536,8/16/1996,352.587,5,14229-0,species
20801,206929,DGIF053541,38.69578864,-77.90679324,10/16/1996,170.468,5,14120-0,species
20801,207042,DGIF054356,38.06757394,-77.77804935,11/20/1996,352.587,5,14233-0,species
20801,207024,DGIF054336,38.00179366,-77.73395636,2/3/1997,11.903,5,14215-0,species
20801,207045,DGIF054359,38.22517084,-78.01830289,2/4/1997,4.886,5,14236-0,species
20801,207043,DGIF054357,38.0675007,-77.77800698,2/5/1997,352.587,5,14234-0,species
20801,207116,DGIF054802,38.24795758,-77.4031522,3/27/1997,42.032,5,14309-0,species
20801,207025,DGIF054337,38.00168409,-77.73390429,5/5/1997,11.903,5,14216-0,species
20801,206718,DGIF051427,38.04840124,-77.77803623,5/29/1997,2.411,5,13906-0,species
20801,206822,DGIF051973,37.80202701,-77.47315556,5/29/1997,8.211,5,14011-0,species
20801,207945,DGIF059253,38.05153226,-77.7884034,11/4/1997,2.411,5,15434-0,species
20801,207943,DGIF059242,38.02516214,-77.76316744,2/11/1998,15.33,5,15424-0,species
20801,207279,DGIF055340,36.89891352,-76.1670328,5/12/1998,8.462,5,14479-0,species
20801,207303,DGIF055365,37.13550307,-76.43611309,6/10/1998,14.582,5,14503-0,species
20801,207319,DGIF055381,37.08171442,-76.33469484,6/30/1998,36.118,5,14519-0,species
20801,207374,DGIF055805,37.95760194,-77.2252142,7/27/1998,58.332,5,14575-0,species
20801,207386,DGIF055819,38.09290309,-77.38356538,10/31/1998,12.819,5,14590-0,species
20801,208575,DGIF063960b,37.6718457,-76.73854091,4/5/2000,3.825,5,16624-0,species
20801,210887,DGIF315247,38.05123198,-77.78961281,5/8/2000,2.411,5,22361-0,species
20801,208688,DGIF064794,38.06296933,-77.8584843,5/11/2000,6.601,5,16803-0,species
20801,208731,DGIF064839,37.80248335,-75.69257101,6/27/2000,4.276,5,16847-0,species
20801,208683,DGIF064789,37.92070651,-77.19152293,7/18/2000,81.57,5,16798-0,species
20801,208679,DGIF064785,38.10602839,-77.95392159,8/30/2000,29.013,5,16794-0,species
20801,210887,DGIF315247,38.05123198,-77.78961281,11/14/2000,2.411,5,22363-0,species
20801,209028,DGIF067858,37.41055724,-76.56082451,5/21/2001,5.144,5,17239-0,species
20801,209015,DGIF067845,38.46721631,-77.82276618,5/31/2001,103.287,5,17226-0,species
20801,209010,DGIF067840,38.64887822,-77.86555001,7/3/2001,0.643,5,17221-0,species
20801,209024,DGIF067854,37.92832861,-76.72276942,7/31/2001,22.833,5,17235-0,species
