OBJECTID,ID,Source,State,Name_Taxa,Genus,Species,Level_Taxa,ITIS_TSN,COMID_NHDv2,HUC12,HUC8,HUC4,Time_frame,HUC6
20874,409133,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22123562,60102070402,6010207,601,1950-1990,60102
20875,417138,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22123642,60102070402,6010207,601,1950-1990,60102
20876,206654,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22123912,60102070301,6010207,601,1950-1980,60102
20877,237320,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22123914,60102070301,6010207,601,1950-1990,60102
20878,528040,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22124036,60102070202,6010207,601,1950-1990,60102
20879,96962,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22124304,60102070401,6010207,601,1950-1990,60102
20880,85969,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22124332,60102070403,6010207,601,1950-1990,60102
20881,238875,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22124966,60102070303,6010207,601,1950-1990,60102
20882,53987,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22125008,60102070202,6010207,601,1950-1990,60102
20883,133117,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22125058,60102070302,6010207,601,1950-1990,60102
20884,91886,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22125160,60102070405,6010207,601,1950-1980,60102
20885,260353,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22125650,60102070404,6010207,601,1950-1990,60102
20886,435250,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22129881,60102010201,6010201,601,1950-1990,60102
20887,140486,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22130009,60102010109,6010201,601,1950-1990,60102
20888,515824,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22130029,60102010110,6010201,601,1950-1990,60102
20889,196649,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22130121,60102010110,6010201,601,1950-1980,60102
20890,294832,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22130235,60102010107,6010201,601,1950-1990,60102
20891,256305,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22130317,60102010107,6010201,601,1950-1990,60102
20892,177883,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22130521,60102010103,6010201,601,1950-1980,60102
20893,412844,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22130561,60102010104,6010201,601,1950-1990,60102
20894,508890,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22130697,60102010103,6010201,601,1950-1990,60102
20895,402280,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22131131,60102010105,6010201,601,1950-1990,60102
20896,108775,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22131155,60102010106,6010201,601,1950-1990,60102
20897,154247,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22131213,60102010102,6010201,601,1950-1980,60102
20898,35148,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22131643,60102010207,6010201,601,1950-1980,60102
20899,150258,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22131801,60102010208,6010201,601,1950-1990,60102
20900,190397,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22131957,60102010206,6010201,601,1950-1990,60102
20901,91401,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132069,60102010306,6010201,601,1950-1990,60102
20902,71652,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132231,60102010305,6010201,601,1950-1990,60102
20903,91500,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132253,60102010403,6010201,601,1950-1990,60102
20904,196981,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132333,60102010205,6010201,601,1950-1990,60102
20905,90903,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132339,60102010306,6010201,601,1950-1990,60102
20906,91469,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132551,60102010305,6010201,601,1950-1990,60102
20907,91587,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132575,60102010301,6010201,601,1950-1990,60102
20908,265629,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132591,60102010403,6010201,601,1950-1990,60102
20909,67102,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132717,60102010602,6010201,601,1950-1990,60102
20910,77863,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132781,60102010501,6010201,601,1950-1990,60102
20911,91567,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22132807,60102010503,6010201,601,1950-1990,60102
20912,516950,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22133605,60102010209,6010201,601,1950-1990,60102
20913,141382,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22133665,60102010303,6010201,601,1950-1990,60102
20914,167878,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22134013,60102010306,6010201,601,1950-1990,60102
20915,279301,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22134207,60102010602,6010201,601,1950-1980,60102
20916,246449,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22142030,60101070101,6010107,601,1950-1990,60101
20917,106654,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22142048,60101070103,6010107,601,1950-1980,60101
20918,82597,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22142090,60101070102,6010107,601,1950-1990,60101
20919,233274,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22142466,60101070402,6010107,601,1950-1990,60101
20920,66553,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22142772,60101070404,6010107,601,1950-1980,60101
20921,172516,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22142982,60101070105,6010107,601,1950-1990,60101
20922,48459,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22142984,60101070403,6010107,601,1950-1990,60101
20923,84825,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143148,60101070308,6010107,601,1950-1990,60101
20924,48418,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143266,60101070308,6010107,601,1950-1990,60101
20925,146882,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143284,60101070306,6010107,601,1950-1990,60101
20926,71383,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143340,60101070308,6010107,601,1950-1990,60101
20927,84581,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143464,60101070306,6010107,601,1950-1990,60101
20928,91797,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143528,60101070305,6010107,601,1950-1990,60101
20929,44023,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143564,60101070306,6010107,601,1950-1990,60101
20930,91959,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143636,60101070205,6010107,601,1950-1990,60101
20931,161296,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143732,60101070205,6010107,601,1950-1990,60101
20932,206273,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143748,60101070304,6010107,601,1950-1980,60101
20933,58125,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143766,60101070305,6010107,601,1950-1990,60101
20934,512824,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143886,60101070205,6010107,601,1950-1990,60101
20935,192168,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22143968,60101070305,6010107,601,1950-1990,60101
20936,153175,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22144024,60101070206,6010107,601,1950-1990,60101
20937,152997,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22144112,60101070206,6010107,601,1950-1990,60101
20938,239338,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22144414,60101070401,6010107,601,1950-1990,60101
20939,179719,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22144714,60101070403,6010107,601,1950-1990,60101
20940,134742,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22144800,60101070403,6010107,601,1950-1990,60101
20941,140516,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22146708,60101070405,6010107,601,1950-1990,60101
20942,235222,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22150581,60101060403,6010106,601,1950-1990,60101
20943,194417,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22150801,60101060401,6010106,601,1950-1990,60101
20944,84702,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22151915,60101060401,6010106,601,1950-1990,60101
20945,517610,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22159492,60101051401,6010105,601,1950-1990,60101
20946,295177,Fish_United States,NC,Cottus carolinae,Cottus,carolinae,species,167239,22159602,60101051003,6010105,601,1950-1980,60101
20947,415465,Fish_Tennessee,NC,Cottus carolinae,Cottus,carolinae,species,167239,22159614,60101051402,6010105,601,1950-1990,60101
20948,191714,Fish_North Carolina,NC,Cottus carolinae,Cottus,carolinae,species,167239,22159642,60101051402,6010105,601,1950-1990,60101
20949,86842,Fish_North Carolina,NC,Cottus carolinae,Cottus,carolinae,species,167239,22159686,60101051203,6010105,601,1950-1990,60101
20950,53560,Fish_North Carolina,NC,Cottus carolinae,Cottus,carolinae,species,167239,22159796,60101051004,6010105,601,1950-1990,60101
20951,254861,Fish_North Carolina,NC,Cottus carolinae,Cottus,carolinae,species,167239,22160094,60101051202,6010105,601,1950-1990,60101
20952,179730,Fish_North Carolina,NC,Cottus carolinae,Cottus,carolinae,species,167239,22160214,60101051201,6010105,601,1950-1990,60101
20953,77095,Fish_United States,NC,Cottus carolinae,Cottus,carolinae,species,167239,22160362,60101051103,6010105,601,1950-1980,60101
20954,322992,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22162292,60101051404,6010105,601,1950-1990,60101
20955,181286,Fish_North Carolina,TN,Cottus carolinae,Cottus,carolinae,species,167239,22162396,60101051403,6010105,601,1950-1990,60101
20956,517932,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22162474,60101051301,6010105,601,1950-1990,60101
20957,56388,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22162542,60101051301,6010105,601,1950-1980,60101
20958,517962,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22162830,60101051403,6010105,601,1950-1990,60101
20959,77919,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22177382,60101040102,6010104,601,1950-1980,60101
20960,481227,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22177462,60101040102,6010104,601,1950-1990,60101
20961,53442,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178052,60101040102,6010104,601,1950-1990,60101
20962,53391,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178394,60101040104,6010104,601,1950-1990,60101
20963,199307,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178738,60101040203,6010104,601,1950-1990,60101
20964,88742,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178750,60101040201,6010104,601,1950-1990,60101
20965,126057,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178760,60101040205,6010104,601,1950-1990,60101
20966,386752,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178772,60101040204,6010104,601,1950-1980,60101
20967,84943,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178878,60101040206,6010104,601,1950-1990,60101
20968,76857,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178898,60101040206,6010104,601,1950-1990,60101
20969,118882,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22178934,60101040205,6010104,601,1950-1990,60101
20970,239533,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22179062,60101040303,6010104,601,1950-1990,60101
20971,131735,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22179094,60101040209,6010104,601,1950-1980,60101
20972,151043,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22179108,60101040209,6010104,601,1950-1990,60101
20973,152788,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22179256,60101040303,6010104,601,1950-1990,60101
20974,177126,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22179400,60101040302,6010104,601,1950-1990,60101
20975,76908,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22179432,60101040303,6010104,601,1950-1980,60101
20976,231174,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22180044,60101040203,6010104,601,1950-1980,60101
20977,283118,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22180072,60101040209,6010104,601,1950-1990,60101
20978,99298,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22180084,60101040208,6010104,601,1950-1990,60101
20979,400684,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22180578,60101040301,6010104,601,1950-1990,60101
20980,332424,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22180648,60101040210,6010104,601,1950-1990,60101
20981,407146,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22180888,60101040308,6010104,601,1950-1990,60101
20982,113172,Fish_United States,VA,Cottus carolinae,Cottus,carolinae,species,167239,22538906,60102060102,6010206,601,1950-1980,60102
20983,190245,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539046,60102060104,6010206,601,1968-1987,60102
20984,204055,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539098,60102060105,6010206,601,1968-1987,60102
20985,113954,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539226,60102060201,6010206,601,1968-1987,60102
20986,152798,Fish_United States,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539284,60102060201,6010206,601,1950-1980,60102
20987,175094,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539290,60102060201,6010206,601,1968-1987,60102
20988,192094,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539308,60102060201,6010206,601,1968-1987,60102
20989,229981,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539346,60102060201,6010206,601,1968-1987,60102
20990,221276,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539732,60102060301,6010206,601,1968-1987,60102
20991,140235,Fish_United States,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539742,60102060303,6010206,601,1950-1980,60102
20992,76124,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22539764,60102060305,6010206,601,1968-1987,60102
20993,294561,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539768,60102060303,6010206,601,1968-1987,60102
20994,525625,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539802,60102060301,6010206,601,1968-1987,60102
20995,105219,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539818,60102060301,6010206,601,1968-1987,60102
20996,309775,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539826,60102060303,6010206,601,1968-1987,60102
20997,188439,Fish_Virginia,VA,Cottus carolinae,Cottus,carolinae,species,167239,22539828,60102060303,6010206,601,1968-1987,60102
20998,293998,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22539868,60102060305,6010206,601,1968-1987,60102
20999,378540,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22539950,60102060305,6010206,601,1968-1987,60102
21000,228402,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22539966,60102060302,6010206,601,1968-1987,60102
21001,292987,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22539970,60102060403,6010206,601,1968-1987,60102
21002,162664,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22539980,60102060302,6010206,601,1968-1987,60102
21003,152858,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22539988,60102060403,6010206,601,1968-1987,60102
21004,65055,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22539998,60102060403,6010206,601,1968-1987,60102
21005,53099,Fish_United States,TN,Cottus carolinae,Cottus,carolinae,species,167239,22540058,60102060307,6010206,601,1950-1980,60102
21006,56214,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22540114,60102060307,6010206,601,1950-1990,60102
21007,240052,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22540162,60102060402,6010206,601,1950-1990,60102
21008,355093,Fish_Virginia,TN,Cottus carolinae,Cottus,carolinae,species,167239,22540308,60102060304,6010206,601,1968-1987,60102
21009,56241,Fish_Tennessee,TN,Cottus carolinae,Cottus,carolinae,species,167239,22540322,60102060402,6010206,601,1950-1990,60102
